model,case,activities
BPIC19f,882,"['srm:_created', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'srm:_complete', 'srm:_document_completed', 'srm:_awaiting_approval', 'record_goods_receipt', 'vendor_creates_invoice', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,883,"['srm:_created', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'srm:_change_was_transmitted', 'srm:_ordered', 'create_purchase_order_item', 'vendor_creates_invoice', 'record_goods_receipt', 'record_service_entry_sheet', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,884,"['vendor_creates_invoice', 'srm:_created', 'srm:_ordered', 'srm:_awaiting_approval', 'create_purchase_order_item', 'srm:_in_transfer_to_execution_syst.', 'srm:_document_completed', 'srm:_complete', 'srm:_change_was_transmitted', 'record_service_entry_sheet', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,885,"['srm:_created', 'srm:_change_was_transmitted', 'srm:_document_completed', 'srm:_complete', 'srm:_ordered', 'srm:_awaiting_approval', 'srm:_in_transfer_to_execution_syst.', 'create_purchase_order_item', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,886,"['srm:_created', 'srm:_ordered', 'srm:_document_completed', 'srm:_complete', 'srm:_awaiting_approval', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'srm:_in_transfer_to_execution_syst.', 'vendor_creates_invoice', 'srm:_created', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_complete', 'srm:_deleted', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'record_service_entry_sheet', 'record_goods_receipt', 'record_service_entry_sheet', 'record_goods_receipt', 'record_invoice_receipt', '<EOS>']"
BPIC19f,887,"['srm:_created', 'srm:_complete', 'srm:_in_transfer_to_execution_syst.', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_ordered', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,888,"['srm:_created', 'srm:_change_was_transmitted', 'srm:_ordered', 'create_purchase_order_item', 'srm:_in_transfer_to_execution_syst.', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_complete', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,889,"['srm:_created', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'srm:_document_completed', 'srm:_complete', 'srm:_awaiting_approval', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,890,"['srm:_created', 'srm:_change_was_transmitted', 'srm:_awaiting_approval', 'srm:_complete', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'create_purchase_order_item', 'vendor_creates_invoice', 'srm:_created', 'record_service_entry_sheet', 'record_goods_receipt', 'srm:_deleted', 'srm:_complete', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'change_price', 'srm:_awaiting_approval', 'srm:_document_completed', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,891,"['srm:_created', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'srm:_document_completed', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'srm:_complete', 'srm:_awaiting_approval', 'vendor_creates_invoice', 'record_service_entry_sheet', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,892,"['srm:_created', 'srm:_document_completed', 'srm:_ordered', 'srm:_awaiting_approval', 'srm:_complete', 'srm:_in_transfer_to_execution_syst.', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'vendor_creates_invoice', 'record_goods_receipt', 'record_service_entry_sheet', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,893,"['srm:_created', 'srm:_change_was_transmitted', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'srm:_complete', 'create_purchase_order_item', 'record_service_entry_sheet', 'record_goods_receipt', 'vendor_creates_invoice', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,894,"['vendor_creates_invoice', 'srm:_created', 'srm:_document_completed', 'create_purchase_order_item', 'srm:_ordered', 'srm:_awaiting_approval', 'srm:_change_was_transmitted', 'srm:_in_transfer_to_execution_syst.', 'srm:_complete', 'record_goods_receipt', 'record_service_entry_sheet', 'record_invoice_receipt', 'remove_payment_block', 'clear_invoice', '<EOS>']"
BPIC19f,895,"['srm:_created', 'srm:_change_was_transmitted', 'srm:_awaiting_approval', 'create_purchase_order_item', 'srm:_ordered', 'srm:_document_completed', 'srm:_complete', 'srm:_in_transfer_to_execution_syst.', 'vendor_creates_invoice', 'record_goods_receipt', 'record_service_entry_sheet', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,896,"['srm:_created', 'srm:_awaiting_approval', 'srm:_change_was_transmitted', 'srm:_complete', 'create_purchase_order_item', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'srm:_document_completed', 'vendor_creates_invoice', 'record_goods_receipt', 'record_service_entry_sheet', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,897,"['srm:_created', 'srm:_document_completed', 'srm:_change_was_transmitted', 'srm:_awaiting_approval', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_complete', 'create_purchase_order_item', 'vendor_creates_invoice', 'record_service_entry_sheet', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,898,"['vendor_creates_invoice', 'srm:_created', 'create_purchase_order_item', 'srm:_complete', 'srm:_document_completed', 'srm:_ordered', 'srm:_change_was_transmitted', 'srm:_in_transfer_to_execution_syst.', 'srm:_awaiting_approval', 'vendor_creates_invoice', 'vendor_creates_debit_memo', 'record_service_entry_sheet', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', 'cancel_invoice_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,899,"['srm:_created', 'srm:_complete', 'srm:_ordered', 'create_purchase_order_item', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'srm:_change_was_transmitted', 'vendor_creates_invoice', 'record_goods_receipt', 'record_service_entry_sheet', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,900,"['vendor_creates_invoice', 'srm:_created', 'srm:_complete', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_change_was_transmitted', 'srm:_document_completed', 'srm:_awaiting_approval', 'create_purchase_order_item', 'record_service_entry_sheet', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,901,"['srm:_created', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'srm:_in_transfer_to_execution_syst.', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_ordered', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,902,"['srm:_created', 'srm:_ordered', 'srm:_document_completed', 'srm:_complete', 'srm:_in_transfer_to_execution_syst.', 'srm:_awaiting_approval', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,903,"['srm:_created', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_complete', 'vendor_creates_invoice', 'record_goods_receipt', 'record_service_entry_sheet', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,904,"['srm:_created', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'record_goods_receipt', 'vendor_creates_invoice', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,905,"['srm:_created', 'srm:_document_completed', 'create_purchase_order_item', 'srm:_awaiting_approval', 'srm:_complete', 'srm:_change_was_transmitted', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,906,"['srm:_created', 'srm:_complete', 'srm:_in_transfer_to_execution_syst.', 'srm:_document_completed', 'srm:_ordered', 'srm:_awaiting_approval', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,907,"['srm:_created', 'srm:_change_was_transmitted', 'srm:_awaiting_approval', 'srm:_complete', 'srm:_document_completed', 'create_purchase_order_item', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,908,"['srm:_created', 'srm:_document_completed', 'srm:_complete', 'create_purchase_order_item', 'srm:_ordered', 'srm:_awaiting_approval', 'srm:_change_was_transmitted', 'srm:_in_transfer_to_execution_syst.', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,909,"['srm:_created', 'srm:_ordered', 'srm:_change_was_transmitted', 'srm:_complete', 'create_purchase_order_item', 'srm:_in_transfer_to_execution_syst.', 'srm:_document_completed', 'srm:_awaiting_approval', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,910,"['srm:_created', 'srm:_in_transfer_to_execution_syst.', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_ordered', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,911,"['srm:_created', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_complete', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,912,"['srm:_created', 'srm:_awaiting_approval', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_document_completed', 'srm:_complete', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,913,"['srm:_created', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_complete', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,914,"['srm:_created', 'srm:_in_transfer_to_execution_syst.', 'srm:_awaiting_approval', 'srm:_document_completed', 'create_purchase_order_item', 'srm:_ordered', 'srm:_change_was_transmitted', 'srm:_complete', 'vendor_creates_invoice', 'record_service_entry_sheet', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,915,"['srm:_created', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_complete', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,916,"['srm:_created', 'srm:_in_transfer_to_execution_syst.', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'srm:_awaiting_approval', 'srm:_ordered', 'srm:_document_completed', 'srm:_complete', 'vendor_creates_invoice', 'record_goods_receipt', 'record_service_entry_sheet', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,917,"['srm:_created', 'srm:_awaiting_approval', 'srm:_complete', 'create_purchase_order_item', 'srm:_ordered', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'srm:_change_was_transmitted', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,918,"['srm:_created', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_complete', 'srm:_change_was_transmitted', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'create_purchase_order_item', 'vendor_creates_invoice', 'record_goods_receipt', 'record_service_entry_sheet', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,919,"['srm:_created', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_ordered', 'srm:_document_completed', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_in_transfer_to_execution_syst.', 'record_goods_receipt', 'vendor_creates_invoice', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,920,"['srm:_created', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'srm:_complete', 'srm:_ordered', 'srm:_awaiting_approval', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'record_goods_receipt', 'vendor_creates_invoice', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,921,"['srm:_created', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'record_goods_receipt', 'vendor_creates_invoice', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,922,"['srm:_created', 'srm:_document_completed', 'create_purchase_order_item', 'srm:_complete', 'srm:_ordered', 'srm:_awaiting_approval', 'srm:_change_was_transmitted', 'srm:_in_transfer_to_execution_syst.', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,923,"['srm:_created', 'srm:_complete', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_document_completed', 'srm:_change_was_transmitted', 'srm:_awaiting_approval', 'create_purchase_order_item', 'vendor_creates_invoice', 'record_invoice_receipt', 'record_goods_receipt', 'remove_payment_block', 'clear_invoice', '<EOS>']"
BPIC19f,924,"['srm:_created', 'srm:_ordered', 'create_purchase_order_item', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_in_transfer_to_execution_syst.', 'srm:_change_was_transmitted', 'srm:_complete', 'vendor_creates_invoice', 'record_invoice_receipt', 'record_goods_receipt', 'remove_payment_block', 'clear_invoice', '<EOS>']"
BPIC19f,925,"['srm:_created', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_complete', 'vendor_creates_invoice', 'record_invoice_receipt', 'record_goods_receipt', 'remove_payment_block', 'clear_invoice', '<EOS>']"
BPIC19f,926,"['srm:_created', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_document_completed', 'vendor_creates_invoice', 'record_invoice_receipt', 'record_goods_receipt', 'remove_payment_block', 'clear_invoice', '<EOS>']"
BPIC19f,927,"['srm:_created', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'vendor_creates_invoice', 'record_invoice_receipt', 'record_goods_receipt', 'remove_payment_block', 'clear_invoice', '<EOS>']"
BPIC19f,928,"['srm:_created', 'srm:_ordered', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'vendor_creates_invoice', 'record_invoice_receipt', 'record_goods_receipt', 'remove_payment_block', 'clear_invoice', '<EOS>']"
BPIC19f,929,"['srm:_created', 'srm:_ordered', 'srm:_change_was_transmitted', 'srm:_complete', 'srm:_in_transfer_to_execution_syst.', 'srm:_document_completed', 'srm:_awaiting_approval', 'create_purchase_order_item', 'vendor_creates_invoice', 'record_invoice_receipt', 'record_goods_receipt', 'remove_payment_block', 'clear_invoice', '<EOS>']"
BPIC19f,930,"['srm:_created', 'srm:_complete', 'srm:_ordered', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_in_transfer_to_execution_syst.', 'vendor_creates_invoice', 'record_invoice_receipt', 'record_goods_receipt', 'remove_payment_block', 'clear_invoice', '<EOS>']"
BPIC19f,931,"['srm:_created', 'srm:_ordered', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'srm:_complete', 'vendor_creates_invoice', 'record_invoice_receipt', 'record_goods_receipt', 'remove_payment_block', 'clear_invoice', '<EOS>']"
BPIC19f,932,"['srm:_created', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_complete', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'vendor_creates_invoice', 'record_invoice_receipt', 'record_goods_receipt', 'remove_payment_block', 'clear_invoice', '<EOS>']"
BPIC19f,933,"['srm:_created', 'srm:_change_was_transmitted', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'srm:_document_completed', 'srm:_awaiting_approval', 'create_purchase_order_item', 'srm:_complete', 'vendor_creates_invoice', 'record_invoice_receipt', 'record_goods_receipt', 'remove_payment_block', 'clear_invoice', '<EOS>']"
